dauid,Emp_fulltime,Emp_notemp,stu_notstudent,stu_fulltime,person_n,hhld_size,hhld_vehicles,person_age,drivelic_NO,drivelic_YES,TPass_No,person_N_trips
35204441,444.59,60.59,505.18,130.86,758.18,2.790524992,0.987757356,39.92179957,251.95,498.03,428.35,1.805033106
35204442,35.29,13.79,74.06,0,94.77,2.206153279,0.556005895,47.58700011,25.82,68.95,94.77,1.291547958
35204443,213.54,132.28,323.6,66.14,674.88,4.66927411,1.148350747,43.88599455,323.59,245.25,475.33,1.46590505
35204444,219.18,5.23,213.73,0,255.44,2.559876843,1.287473667,40.52849984,8.6,246.84,135.32,2.184857501
35204445,118.88,8.09,135.06,0,188.16,2.705991856,1.668062827,43.29644983,45.01,143.15,137.11,2.733471514
35204446,225.06,71.98,346.97,0,408.7,1.954754161,0.639802946,45.51732322,131.43,277.27,253.31,1.779691705
35204447,27.69,35.95,88.76,0,88.76,2.254986877,0.528215223,43.91786841,76.2,12.56,88.76,2
35204448,345.19,66.15,411.34,63.98,761.44,3.030486349,0.71758338,41.12457974,482.72,278.72,478.99,1.384193108
35204449,76.04,5.23,81.27,0,91.39,2.113063584,2.532023121,41.95841996,15.01,76.38,81.61,2.053506948
35204450,244.48,20.75,360.45,0,528.3,4.3331907,1.26957638,43.14561802,221.77,306.53,365.9,2.593772478
35204451,65.56,86.63,170.39,0,188.93,2.485594001,0.452308907,45.3517705,128.26,52.58,42.47,1.305986344
35204452,111.87,42.38,111.87,42.38,154.25,2.947039106,1.026368715,41.54923825,84.76,69.49,111.87,1.419643436
35204453,677.62,416.51,1212.43,77.12,1629.07,2.851285606,0.914343332,40.81628168,537.04,1002.27,900.19,2.012117343
35204454,950.2,333.92,1497.66,168.34,2593.49,2.331588743,0.960191876,45.96505095,1090.71,1275.95,1769.38,1.809033387
35204455,390.12,231.63,665.15,23.82,923.55,2.52901838,1.038208421,44.88734773,316.04,607.51,669.29,2.080309675
35204456,170.45,197.48,322.19,83.41,498.72,2.282469809,0.725633035,50.4532804,186.43,312.29,265.6,2.029956689
35204457,273.54,86.47,416.75,22.74,554.32,3.466845832,1.89560184,38.75257974,124.16,430.16,440.29,2.990456776
35204458,698.51,176.36,959.01,93.84,1553.9,2.725495624,0.878374014,42.58893108,846.85,707.05,1075.46,2.194626424
35204460,563.19,139.66,702.85,0,930.11,2.559388874,1.123291748,34.54132307,296.96,610.46,753.94,2.902398641
35204461,92.83,10.33,113.49,0,138.13,1.554117912,0.554117912,51.91160501,51.95,86.18,118.47,1.903351915
35204462,277.11,85.66,475.18,0,623.76,2.318821334,0.466728878,46.02945043,280.3,298.84,320.26,1.807297679
35204463,121.63,0,159.76,0,248.96,2.303478905,1.640081421,59.16954531,71.7,139.13,161.51,1.766227506
35204464,1484.59,932.71,2230.12,395.46,3685.68,2.19097345,0.498684262,41.32043476,1507.08,2178.6,2069.58,1.774692865
35204465,191.91,0,299.58,0,429.68,2.925829495,1.720275052,37.62483709,130.1,299.58,390.74,3.075451499
35204466,1167.82,136.62,1264.74,166.56,1872.08,1.704928749,0.513653201,37.08827614,334.3,1495.06,854.96,2.41955472
35204467,255.92,146.11,355.97,46.06,553.35,1.38964418,0.48534996,46.97540436,69.38,427.31,297.89,2.281160206
35204468,886.86,174.59,999.07,169.39,1712.34,1.322404708,0.722645056,50.23970707,318.58,1377.65,915.2,2.617202191
35204469,1068.72,210.7,1427.51,133.01,1945.89,2.037339324,0.52007987,43.10749837,640.88,1198.31,738.17,2.517295428
35204470,881.09,317.14,1144.51,155.98,1768.21,1.461875301,0.302707697,42.19078616,488.18,1280.03,722.72,2.096504374
35204471,217.28,96.45,381.87,75.64,619.15,3.674353436,2.269426119,45.58026326,133.83,421.61,562.54,1.581070823
35204472,59.86,30.48,90.34,33.14,177.18,4.953395473,2.359254328,36.04543402,53.7,123.48,172.77,1.939948075
35204473,410.77,20.27,415.48,15.56,731.44,5.090757238,3.464991648,50.87614842,213.32,518.12,703.77,2.05094061
35204474,2127.38,565.41,2517.41,122.85,3160.11,2.552471585,1.298401341,39.09261703,494.84,2450.29,2301.34,2.492704368
35204475,95.24,71.72,139.68,31.57,197.15,3.254911672,1.529965329,46.62977428,44.44,152.71,129.72,2.507836673
35204476,123.62,8.38,136.64,5.47,366.7,4.126251829,1.958591201,41.97638397,139.5,222.56,366.7,3.15713117
35204477,117.61,33.56,153.16,30.18,218.89,3.437304309,1.962576413,44.38676961,57.08,161.81,189.73,2.124491754
35204478,59.99,14.25,74.24,4.37,104.43,3.839338235,2.729411765,47.54467107,25.9,78.53,91.32,1.426314278
35204479,69.3,24.07,83.73,38.67,337.08,2.159358454,0.879864288,58.58985997,120.57,216.51,320.76,2.361101222
35204480,507.53,318.68,901.12,130.64,1276.12,3.650347169,0.316684405,33.95417359,861.16,414.96,751.66,1.103391531
35204481,342.8,52.89,367.7,0,588.92,3.479216281,1.125838926,38.31686817,118.28,470.64,339.12,2.249694356
35204482,61.94,125.78,196.14,0,312.68,2.128457788,0.528817039,55.47080082,75.44,135.19,267.62,2.436740438
35204483,213.46,102.37,321.54,0,433.21,1.617722843,0.235557713,49.62794026,316.38,116.83,355.09,1.285058055
35204484,96.65,48.46,158.22,0,200.29,2.82345815,1.180286344,53.58470218,39.26,161.03,133.79,1.845474063
35204485,108.14,29.56,130.09,7.61,153.78,2.783596838,0.993453557,41.45493562,16.08,137.7,107.48,1.909220965
35204486,248.15,73.94,265.29,56.8,411.83,2.813086633,0.85052325,39.57419324,107.96,303.87,268.79,2.50025496
35204487,1610.56,534.16,2270.54,271.72,3743.97,2.262302869,0.837980424,49.32335195,1105.48,2153.15,2295.9,1.885514574
35204488,552.89,307.8,851.92,278.03,1367.95,2.216305504,0.600005599,37.99320882,394.52,973.43,640.19,1.661763953
35204489,200.28,187.26,407.11,82.96,596.62,2.516477203,0.874666557,40.5307566,175.03,421.59,412.89,1.932788039
35204490,283.42,108.89,457.22,0,687.81,1.942621429,0.984242778,42.89850395,266.28,421.53,432.45,2.404428549
35204491,304.4,77.02,381.42,0,475.85,2.526807204,1.011370238,45.06304508,236.13,239.72,340.2,2.38352422
35204492,180.48,40.13,231.56,0,357.82,3.330873309,1.290052276,46.48398636,95.84,261.98,219.68,2.665865519
35204493,216.95,15.18,232.13,15.18,369.82,2.585249913,1.020412443,44.39256936,179.06,181.8,214.52,2.935644368
35204494,359.01,97.13,539.34,43.03,751.38,2.40402267,0.65508532,41.02262504,400.49,316.37,441.57,2.254425191
35204495,121.63,43.33,200.32,11.57,302.99,3.29762533,1,39.70183834,83.8,219.19,224.78,1.641308294
35204496,117.98,0,117.98,0,177.53,2.180876769,0.924749741,43.40173492,51.47,126.06,129.01,2.824818341
35204497,23.43,31.76,55.19,0,106.12,2.446288612,1.446288612,58.37118357,27.5,78.62,90.24,2.286373916
35204498,530.76,47.93,742.06,0,1009.87,2.164230228,1.600240586,45.13607692,119.1,890.77,633.41,1.85863527
35204499,292.65,42.11,411.68,0,478.3,2.006834325,0.340986754,35.65402467,29.84,448.46,231.67,2.440434874
35204500,24.72,24.72,49.44,0,103.34,2.628847621,1,55.47474356,0,103.34,39.31,1.803948132
35204501,108.56,109.72,234.43,27.5,368.11,2.438065939,0.845716276,41.35910462,77.42,242.24,257.98,1.931379207
35204502,235.66,23.53,264.98,18.84,333.86,2.406442028,0.83638328,41.09261367,51.72,277.45,177.85,2.445755706
35204503,544.03,61.35,538.57,72.92,704.35,1.841635205,0.363313441,41.45473131,149.57,517.34,231.14,1.962689004
35204504,117.76,50.64,175.16,17.16,289.92,1.73325055,0.609414686,45.91594233,50.98,238.94,135.65,2.604304636
35204505,476.09,150.46,681.65,58.45,1167.39,1.71968235,0.68018437,48.27640292,256.94,879.49,526.02,2.068520375
35204506,419.76,139.08,567.51,0,968.03,1.815055944,0.801003255,54.31792403,182.22,785.81,462,1.972624815
35204507,545.95,61.65,774.75,0,970.2,1.453766277,0.38743126,45.03856937,203.14,711.19,469.12,1.885889507
35204508,152.95,17.35,206.47,0,392.31,1.250390438,0.908972112,58.37908797,65.07,327.24,343.69,1.55795162
35204509,223.84,11.1,312.05,11.1,592.05,1.74364827,1.351946958,58.43440588,22.62,569.43,461.76,2.609239085
35204510,137.55,72.34,209.89,39.42,354.01,1.291079359,1.007626955,52.77774639,0,354.01,173.3,2.854552131
35204511,147.15,25.84,193.03,25.84,267.3,2.541740675,1.077534945,48.68286569,40.66,226.64,191.28,3.232210999
35204512,47.05,86.79,94.9,0,204.26,2.471086378,0.384708444,49.77058651,86.64,117.62,126.38,1.287085088
35204513,111.87,103.12,188.75,53.41,284.53,3.36531635,1.557632074,39.9882262,101.24,173.14,128,2.821951991
35204514,79.81,82.08,178.08,33.54,364.94,3.778876215,1.491930714,43.11974571,153.35,195.43,297.83,2.821751521
35204515,338.65,208.43,523.97,79.81,674.29,2.842054333,0.865421834,42.85964496,201.45,402.64,591.81,2.002002106
35204516,382.51,93.98,571.54,66.76,804.36,3.006438735,1.271553667,43.91007758,283.87,520.49,610.57,2.514259784
35204517,78.14,12.52,90.66,0,145.84,2.742424242,1.203751804,51.22867526,31.27,114.57,120.8,2.823710916
35204518,165.96,164.04,376.88,45.04,503.84,3.138052405,0.677244539,39.70490632,223.31,280.53,438.78,2.0449349
35204519,109.71,36.98,146.69,0,180.37,2.719036821,0.678220495,47.11315629,49.93,119.95,119.01,1.417918723
35204520,155.53,186.23,600.3,101.27,975.19,2.694319384,0.808054715,37.63979327,551.63,411.58,524.03,1.510977348
35204521,517.82,22.9,562.29,45.8,739.97,1.959130524,0.408823681,42.78865359,251.64,465.43,339.26,2.248631701
35204522,155.72,47.94,215.48,0,344.51,2.738256933,1.073641766,45.16484282,99.55,227.68,260.26,2.607239267
35204523,159.51,15.46,170.65,0,331.85,2.076398448,0.756225754,47.89673045,48.21,261.82,218.9,2.331264125
35204524,80.74,24.18,121.6,0,147.98,3.587234043,1.099007092,40.07156372,26.38,121.6,108.1,2.599405325
35204525,10.07,0,17.8,0,25.53,1.434269663,1,62.51390521,0,25.53,0,3.697218958
35204526,412.95,191.84,561.95,94.07,729.5,2.430441654,0.36048072,43.86234407,468.48,261.02,443.58,2.122056203
35204527,147.95,30,223.28,20.47,280.28,2.501479509,1.016792425,42.34611817,53.06,227.22,181.54,2.363529328
35204528,292.65,51.65,402.94,0,679.58,3.39003246,1.244913309,42.08269814,148.52,531.06,472.02,2.511580682
35204529,351.2,53.37,526.19,0,541.79,2.93747821,0.924772419,41.46604773,74.84,456.06,385.46,2.860554828
35204530,113.06,59.89,216.54,0,426.82,3.232636676,1.441824901,40.89609203,108.85,317.97,350.21,3.240850944
35204531,228.6,36.2,254.53,20.03,373.18,1.971605177,0.776704655,44.04850206,53.87,319.31,285.05,2.297282813
35204532,432.72,249.78,565.01,171.08,974.39,1.892619229,0.252575407,44.96730262,540.2,402.54,520.56,1.737487043
35204533,422.82,102,520.55,128.47,906.05,1.624530315,0.458721838,43.1537222,307.92,598.13,574.54,2.211356989
35204534,192.42,58.81,279.4,0,390.91,1.667343265,0.838688675,48.91770484,169.35,221.56,239.81,1.956358241
35204535,931.81,230.33,1125.76,172.32,1561.77,1.634507271,0.514586431,37.5434603,431.46,1032.44,599.55,2.446077207
35204536,335.62,177.75,478.82,155.71,834.82,2.347143122,0.710948054,38.09163652,139.67,567.5,375.04,2.606034834
35204537,171.45,51.64,286.26,0,364.07,1.943705717,0.444579249,41.95998022,202.92,161.15,131.89,2.499464389
35204538,211.51,47.22,281.28,24.32,391.81,2.842546948,1.377347418,50.99453817,71.98,319.83,357.53,2.239478319
35204539,329.44,26.9,353.06,20.98,497.72,1.694596711,0.462224643,42.804167,175.54,262.26,189.53,2.310837419
35204540,144.61,17.88,202.63,0,225,1.123427202,0.2345716,42.92617778,15.53,209.47,79.38,2.351644444
35204541,245.84,212.79,530.75,159.44,841.77,3.316112986,1.180493871,41.52174585,219.04,595.63,565.6,2.405300735
35204542,195.5,16.12,255.76,22.39,399.75,3.213468869,1.516730199,50.86186366,87.74,270.33,310.75,2.802326454
35204543,612.17,226.51,821.53,167.02,1251.16,1.660407895,0.499537589,41.80669938,176.76,1020.5,551.68,2.499712267
35204544,82.25,35.95,151.68,0,351.53,1.531543452,0.598301178,62.80545046,94.92,256.61,204.21,2.092538332
35204545,284.07,90.66,432.02,12.36,588.88,1.930298804,0.496750838,44.75694539,169.18,419.7,314.05,2.339712675
35204546,121.94,37.8,159.74,0,180.64,2.239907854,0.931110136,45.45139504,56.04,124.6,150.81,2.799656776
35204547,106.99,51.01,186.45,0,249.88,2.572899506,0.851009061,48.45245718,140.47,100.61,153.12,1.70950056
35204548,121.91,205.98,317.8,0,341.99,2.360179434,0.886335404,49.5083482,23.36,318.63,302.16,2.639229217
35204549,58.84,160.29,227.49,0,358.59,2.107045811,0.367943664,49.20463482,247.55,111.04,238.09,1.378510276
35204550,75.96,0,62.21,0,193.77,1.55463876,1.109277521,57.64045002,14.66,179.11,165.36,2.818134902
35204551,100.36,75.38,170.95,0,234.71,3.629349003,2.643420442,45.24344936,82.17,152.54,222.22,0.298879468
35204552,56.98,77.12,175.61,0,287.71,1.884330349,0.300409083,54.11643669,174.57,113.14,245.79,0.643634215
35204553,161.87,155.19,260.54,91.52,426.1,3.405258531,2.064652761,38.94332316,120.19,298.76,411.8,1.680215912
35204554,94.05,88.11,161.7,20.46,213.62,2.90284006,0.802690583,45.64778579,95.48,118.14,137.72,1.66323378
35204555,411.69,50.79,557.4,48.41,805.55,2.357201381,0.850383332,44.27532742,240.77,496.11,662.02,2.989237167
35204556,98.91,14.97,151.12,0,462.97,1.763918833,0.792961319,55.05635354,109.61,353.36,289.04,2.538695812
35204557,123.55,16.17,123.55,0,209.27,3.113107215,1.042828399,36.29741482,77.19,132.08,125.8,1.851292589
35204558,991.54,279.52,1331.51,93.3,1822.74,1.461780507,0.503476592,46.11214435,456.62,1366.12,976.38,2.480770708
35204559,102.99,0,162.36,0,284.78,1.480699607,0.743715262,49.85750404,19.14,265.64,0,2.476473067
35204560,135.06,46.45,199.89,17.78,298.74,3.018323334,1.209583266,45.4657227,73.73,225.01,220.84,3.123820044
35204561,488.11,16.66,528.2,0,577.76,1.530695635,0.679066175,45.30566325,99.95,462.8,287.76,2.664791609
35204562,90.18,55.19,145.37,0,166.06,1.728351374,0,37.04745273,110.87,55.19,46.17,1.674756112
35204563,1334.24,805.81,2028.47,323.7,3234.47,2.490711274,0.24619203,40.29186544,1505.89,1687.48,1669.12,1.999604263
35204564,714.01,385.56,1139.15,153.15,1801.63,1.631938317,0.184716213,46.7440984,1107.75,693.88,838.86,1.943873048
35204565,658.2,357.83,926.09,298.02,1392.46,1.824248287,0.346407465,37.14931847,251.88,1069.29,573.37,2.273494391
35204566,420.23,107.4,496.8,63.78,667.54,1.827949331,0.132141222,39.88406687,360.61,306.93,248.32,2.510950655
35204567,2002.65,1807.16,3624.86,527.52,5423.33,2.236330967,0.218450861,39.23122325,2499.07,2835.36,2979.17,1.965921307
35204568,453.75,136.76,544.93,81.43,817.91,3.115932165,1.269525268,45.83633896,169.1,648.81,546.24,1.885549755
35204569,138.9,89.3,237.04,0,339.94,1.767586617,0.764474347,49.60007648,79.55,260.39,187.74,3.174854386
35204570,271.96,119.31,426.79,9.04,583.25,3.839729695,5,45.04255465,242.89,291.88,292.06,1.993793399
35204571,97.58,60.16,222.68,0,318.45,2.752458899,0.592792017,51.41237243,133.01,143.86,215.17,1.727900769
35204572,119.1,65.45,195.98,0,207.41,4.09878559,0.828043678,36.10312907,16.85,190.56,142.92,2.253073622
35204573,274.6,64.7,385.36,0,579.38,3.553892729,0.524590164,42.36815216,228.17,351.21,356.05,1.691860264
35204574,835.18,198.95,1234.87,31.2,1706.89,1.950002273,0.568712786,34.76064656,757.3,883.08,604.77,2.351018519
35204575,303.43,93.83,412.6,29.36,560.27,1.666394846,0.572100356,43.91191747,47.2,513.07,420.6,2.220233102
35204576,139.18,28.48,185.08,0,223.2,2.593123736,0.963228535,42.359319,38.12,181.08,108.12,2.725179211
35204577,234.52,57.1,333.15,37.03,445.11,2.605319459,1.262617913,42.73631237,78.27,353.99,362.55,2.330794635
35204578,2236.46,531.91,2557.2,407.69,3141.75,1.597772091,0.32967033,34.29301186,770.87,2284.75,1343.2,2.112529641
35204579,776.68,254.56,1002.27,136.47,1396.69,1.411855058,0.46736019,42.75696826,275.96,1120.73,720.03,2.093721585
35204580,221.34,143.61,485.04,23.11,572.47,1.294793262,0.218053429,40.9463902,81.07,491.4,389.5,1.612800671
35204581,824.27,253.61,1126.42,79.97,1296,1.570028125,0.313769517,37.13074846,295.32,1000.68,504.12,2.086759259
35204582,291.23,117.13,391.02,57.17,534.03,1.194030184,0.318546674,43.07115705,155.88,310.85,325.05,1.963672453
35204583,199.4,95.48,294.55,122.45,437.68,1.601698017,0.296677157,35.62168708,80.68,281.46,139.34,1.699049534
35204584,221.65,93.69,413.98,0,447.73,1.666786085,0.679719127,43.56855694,144.17,303.56,294.85,1.334531972
35204585,661.82,94.33,779.78,30.05,846.39,1.415677432,0.430084886,41.65929418,119.21,727.18,460.63,2.552074103
35204586,202.13,126.77,274.18,92.35,545.59,2.1037111,0.424895989,33.66874393,89.36,382.69,345.73,2.391942668
35204587,114.64,19.15,133.79,0,144.58,2.011135135,0.768432432,42.19394107,29.78,114.8,74.54,1.546133628
35204588,1209.35,774.71,1670.27,568.22,2620.81,1.557966336,0.334250827,37.97669804,541.62,1991.87,1201.02,2.124350869
35204589,613.49,56.57,660.03,135.19,860.84,1.554296373,0.202245412,32.71882115,93.78,767.06,174.32,2.131360067
35204590,159.67,232.4,453.17,14.23,864.46,1.211237215,0.271388539,61.67548527,359.6,484.23,668.91,1.577505032
35204591,887.74,363.52,1138.32,194.2,1647.13,1.44232049,0.290534151,38.81948602,339,1293.9,862.92,1.97709349
35204592,697.06,327.85,865.54,278.9,1442.86,1.674711544,0.523295998,36.53914448,282.54,1139.41,709.05,2.289425169
35204593,266.11,164.1,357.87,130.5,535.86,1.579729371,0.191120545,35.51610495,31.14,504.72,275.31,1.95648117
35204594,579.29,657.52,777.93,718.56,1623.16,1.436341551,3.651554212,33.95725622,312.02,1188.37,905.87,2.11968013
35204595,382.81,308.59,393.88,277.01,788.7,1.68245497,0.472940294,31.79991125,38.67,720.79,215.48,2.38715608
35204596,305.68,256.01,412.66,171.51,635.88,1.343194025,0.296198389,35.71360949,163.93,471.95,387.91,2.153550984
35204597,294.01,119.29,302.29,128.58,531.43,1.700848136,0.410817731,40.25666598,150.12,381.31,438.38,2.064618106
35204598,548.68,229.09,673.13,172.34,954.6,1.310651619,0.24397946,36.43628745,270.99,683.61,619.17,1.983176199
35204599,62.28,155.66,136.86,324.64,518.48,2.998474386,0.212582303,30.62843311,99.2,419.28,150.28,2.7301921
35204600,213.94,167.98,361.92,58.23,959.61,1.420501171,0.393156811,61.79346818,223.28,712.14,652.54,1.584768812
35204601,195.88,116.02,192.3,268.17,497.33,1.351770814,0.234568237,27.92640701,65.69,431.64,276.32,1.654535218
35204602,321.29,375.9,467.2,350.12,982.21,1.396196824,0.305920408,35.26027021,76.75,885.98,516.13,2.150823144
35204603,161.62,134.84,315.99,33.83,588.79,1.50209046,0.695071582,58.68516789,104.34,472.31,352.13,1.846838431
35204605,749.68,276.69,645.29,374.49,1152.94,1.436992749,0.449877086,30.67180426,196.71,902.01,719.17,2.270898746
35204606,2245.09,1060.42,2688,1039.86,4501.87,1.763311321,0.586413222,32.87738207,563.6,3741.96,2994.09,2.025689325
35204607,172.47,32.36,219.28,0,250.67,1.609172078,0.348040353,39.20804245,84.46,166.21,195.68,2.874735708
35204608,427.93,54.72,421.62,79.64,587.27,1.636730234,0.424825038,39.88386943,101.16,486.11,282.67,1.984879187
35204609,91.91,23.19,173.41,8.45,347.82,2.483541592,0,35.56408487,194.68,127.13,284.02,2.236817894
35204610,37.12,37.05,113.47,0,136.45,1.48719346,0.666049046,53.60637596,12.26,124.19,82.29,2.437229754
35204611,543.69,137.76,647.65,132.37,826.68,1.539663789,0.669132213,37.11679247,81.5,745.18,476.92,2.430807568
35204612,335.89,82.45,415.24,89.32,640.05,1.557311974,2.714144783,37.64782439,88.51,531.83,406.66,2.295336302
35204613,286.39,83.14,354.72,23.04,500.08,1.577036724,0.505668456,40.37360022,35.77,428.13,229.83,2.301131819
35204614,321.94,202.56,470.39,92.37,755.4,1.522186179,0.305750516,40.60591739,224.43,530.97,566.9,2.066719619
35204615,895.18,360.91,1078.11,268.55,1502.14,1.513731465,0.302441581,34.73300092,177.42,1200.74,845.05,2.120414875
35204616,1115.8,531.68,1268.65,462.06,2043.99,1.745818544,0.471545364,34.82468603,348,1620.46,952.12,2.085313529
35204617,257.95,162.78,393.87,60.14,483.34,1.588889543,0.109515683,39.29374767,192.2,291.14,327.84,3.00359995
35204618,442.77,521.08,556.46,603.69,1181.95,1.956136928,0.402775393,30.62019544,314.52,867.43,743.13,2.20397648
35204620,410.95,159.61,471.57,109.7,712.8,1.521736481,0.454698736,38.80398429,135.49,577.31,329.38,2.251515152
35204621,292.57,191.11,391.33,208.7,615.77,1.27782274,0.227852829,32.06692434,59.42,536.98,210.97,2.747909122
35204622,335.73,38.48,349.31,72.34,545.7,1.454075515,0.41399984,50.38779549,173.08,372.62,336,2.27467473
35204623,391.3,216.05,456.96,147.66,703.65,1.523084915,2.428602351,39.87922973,162.79,509.06,379.44,2.564783628
35204624,601.17,50.36,585.77,153.2,923.31,2.059580638,0.665648004,37.48015293,157.06,766.25,270.88,2.349297636
